Date,Open,High,Low,Close,Volume
2021-07-30,149.13,149.72,149.06,132.782725356344,14342162
2021-08-02,149.454,151.23,149.18,133.965375231677,21232706
2021-08-03,150.75,151.23,150.39,134.036505715639,13361939
2021-08-04,151.5,151.82,149.72,134.312136340991,18267907
2021-08-05,150.76,150.92,150.0,133.627505432858,15345359
2021-08-06,148.322,148.76,147.6909,131.395786498555,21144286
2021-08-09,148.152,148.56,147.23,130.924547042307,12942623
2021-08-10,147.49,147.57,146.56,130.319937928631,13716901
2021-08-11,146.412,147.23,145.71,130.239916134174,17227605
2021-08-12,146.09,146.44,145.43,130.026524682289,14710931
2021-08-13,146.83,148.56,146.81,132.080417406688,18629511
2021-08-16,149.19,150.02,148.81,132.400504584516,19171543
2021-08-17,148.88,149.47,148.67,132.347156721545,14126883
2021-08-18,148.71,149.47,148.45,132.791722246306,13143979
2021-08-19,150.31,150.46,149.81,133.769766400782,15474585
2021-08-20,150.59,150.81,150.11,133.858679505734,12388424
2021-08-23,150.2,150.495,149.92,133.769766400782,10615040
2021-08-24,149.76,150.07,149.28,132.72948307284,13835931
2021-08-25,149.21,149.37,147.58,131.626960571431,16743814
2021-08-26,147.965,148.57,147.51,131.991504301735,16657435
2021-08-27,148.57,149.485,148.33,132.889526661754,15384740
2021-08-30,148.99,149.9,148.93,133.236287771068,10596306
2021-08-31,149.67,150.09,148.5,132.329374100554,15262401
2021-09-01,149.27,149.39,148.49,132.551077149491,10807084
2021-09-02,149.24,149.55,148.75,133.129747309657,9766003
2021-09-03,148.27,148.51,147.94,131.918991282232,12928250
2021-09-07,147.262,147.52,146.655,130.806164051143,15548172
2021-09-08,147.66,148.19,147.39,131.696425836014,14533699
2021-09-09,148.17,149.89,147.85,133.289994430934,20324739
2021-09-10,148.9,149.17,148.16,132.114848874904,14894629
2021-09-13,149.042,149.49,148.95,132.916084481288,15036064
2021-09-14,149.73,151.57,149.58,134.527458311905,19918375
2021-09-15,151.21,151.25,149.93,134.055619565923,11940558
2021-09-16,149.67,150.45,149.5,133.441338934362,13328978
2021-09-17,149.182,149.36,148.7,132.800350449255,13783034
2021-09-20,150.57,151.37,150.23,134.447334751267,14660406
2021-09-21,150.71,150.96,150.2,134.331600719233,10035770
2021-09-22,150.79,151.79,150.44,135.132836325617,22277765
2021-09-23,150.42,150.45,148.3401,132.079238403509,23853343
2021-09-24,147.84,147.85,146.735,130.788358815445,20203937
2021-09-27,146.06,146.87,145.88,130.307617451615,13464252
2021-09-28,144.33,145.07,143.64,128.277820582108,26613486
2021-09-29,144.8,145.43,143.69,128.500386028326,23569416
2021-09-30,144.1,144.515,143.65,128.482580792629,22567556
2021-10-01,144.85,145.4,144.2,129.562544009929,26151798
2021-10-04,144.67,145.46,144.1,129.232732236392,28027596
2021-10-05,144.6,144.7,143.461,127.98479579598,22659503
2021-10-06,144.23,144.715,144.025,128.706816165075,18696687
2021-10-07,143.185,143.335,142.59,127.360827575774,14856041
2021-10-08,142.255,142.35,141.525,126.469444404051,17257754
2021-10-11,141.6,141.9,141.45,126.14854646223,7213403
2021-10-12,142.63,144.01,142.48,128.3056937378,17968952
2021-10-13,144.61,145.53,144.5754,129.553630178212,23584827
2021-10-14,145.37,145.96,144.945,130.034977090943,12950609
2021-10-15,145.0,145.14,144.47,129.277301394978,11811540
2021-10-18,145.0,146.0,144.52,129.88344195175,12115879
2021-10-19,144.66,144.73,143.65,128.091761776586,12156566
2021-10-20,143.25,143.68,142.51,127.227120100015,12782477
2021-10-21,143.0,143.15,142.23,127.075584960822,13660022
2021-10-22,143.45,144.4,143.21,128.475056540427,13740010
2021-10-25,143.67,144.3,143.63,128.278952242648,8138047
2021-10-26,144.62,145.1,143.74,129.339698216999,13670997
2021-10-27,146.4,148.18,145.93,131.692949790347,22092262
2021-10-28,147.79,148.33,146.835,131.247258204486,17497586
2021-10-29,146.47,148.0,146.32,131.648380631761,19087338
2021-11-01,145.8,146.76,145.7,130.701923350773,18003139
2021-11-02,146.5,147.57,146.5,131.282067096867,9810140
2021-11-03,147.82,147.98,145.53,129.925423259847,20639350
2021-11-04,145.87,147.36,145.85,131.290992385269,15922377
2021-11-05,148.52,149.58,148.13,133.254555833587,21513029
2021-11-08,148.96,149.28,148.51,133.004647758346,12083905
2021-11-09,150.8,151.767,150.64,134.736153708227,23086406
2021-11-10,150.83,150.93,147.03,132.272774109428,28170644
2021-11-11,148.508,148.655,147.89,132.076417764596,5552818
2021-11-12,148.0,148.51,146.76,131.496274018502,12609431
2021-11-15,146.89,146.96,145.22,129.845095664234,15232710
2021-11-16,145.69,146.38,144.85,129.514859993381,12998708
2021-11-17,144.57,146.29,144.46,130.541268159547,14239864
2021-11-18,145.9917,146.9,145.95,131.032159021627,11055620
2021-11-19,147.58,148.595,147.58,132.415578723851,14022924
2021-11-22,147.4,147.64,146.125,130.862578541999,15267367
2021-11-23,145.93,146.11,144.5,128.970417400893,15321246
2021-11-24,144.94,146.82,144.79,131.041084310028,13769705
2021-11-26,148.83,150.68,148.67,134.352366306965,20064778
2021-11-29,148.31,149.635,148.17,133.27240641039,23234231
2021-11-30,150.83,152.07,150.25,135.298446877518,31481117
2021-12-01,150.485,152.41,149.79,136.132210726298,30838845
2021-12-02,152.93,152.99,150.76,136.301996206396,17754176
2021-12-03,151.68,155.12,151.35,137.928362384168,34427106
2021-12-06,154.05,154.35,151.93,136.0339138694,30924205
