Date,Open,High,Low,Close,Volume
2002-01-11,98.75,98.95,97.1,35.9271547060434,401400
2002-01-14,97.26,97.26,95.7,35.3923048669904,390500
2002-01-15,96.19,96.6,95.46,35.6320651396693,585000
2002-01-16,95.5,95.85,94.39,34.9090957020529,2191400
2002-01-17,95.5,96.0,94.52,35.0787722027179,406700
2002-01-18,95.1,95.66,93.8,34.6361378531568,495500
2002-01-22,94.75,95.09,93.11,34.4148206783763,665700
2002-01-23,94.85,94.85,92.8,34.8943412237342,876300
2002-01-24,95.1,95.78,93.46,35.1709876922098,478300
2002-01-25,95.35,95.57,94.66,35.1451673551521,385200
2002-01-28,96.0,96.0,95.0,35.373861769092,308800
2002-01-29,95.85,96.03,93.65,34.7504850601268,759500
2002-01-30,94.4,95.59,93.0,35.1857421705286,625300
2002-01-31,95.6,96.2,95.01,35.4845203564823,1337000
2002-02-01,96.37,96.37,95.23,35.2816462796001,384200
2002-02-04,95.25,95.41,93.11,34.451706874173,1393600
2002-02-05,93.15,93.7,92.39,34.3189165693047,902600
2002-02-06,93.05,93.45,91.55,33.9353001330184,636800
2002-02-07,91.9,92.1,90.75,33.4926657834573,986500
2002-02-08,91.21,93.2,90.91,34.3779344825795,868900
2002-02-11,92.8,94.0,92.75,34.5291678853462,515800
2002-02-12,93.3,94.24,92.96,34.6029402769398,197300
2002-02-13,94.25,94.79,94.01,34.9312274195309,179600
2002-02-14,94.94,95.18,93.5,34.4885930699698,979000
2002-02-15,93.89,93.89,92.8,34.4369523958543,423900
2002-02-19,92.4,92.8,91.25,33.769312251933,490700
2002-02-20,93.1,93.1,90.88,34.3410482867828,694100
2002-02-21,92.9,93.1,91.11,33.6070129904273,332800
2002-02-22,91.2,92.75,90.78,34.2119466014941,680900
2002-02-25,92.75,93.33,92.35,34.4258865371153,370300
2002-02-26,93.29,94.02,92.71,34.5881857986211,497100
2002-02-27,94.25,94.59,93.63,34.7467964405471,623800
2002-02-28,94.3,94.48,92.96,34.3779344825795,733100
2002-03-01,93.65,95.5,93.3,35.226316985905,722600
2002-03-04,95.5,97.48,95.25,35.7796099228564,724400
2002-03-05,96.98,97.83,96.7,35.8607595536092,665400
2002-03-06,97.22,98.64,96.4,36.296016664011,423300
2002-03-07,99.1,99.3,98.15,36.3329028598078,575100
2002-03-08,99.7,99.76,98.69,36.6999205079855,603400
2002-03-11,99.38,99.98,98.54,36.7073062838978,555300
2002-03-12,99.5,99.5,98.15,36.6482200765997,409000
2002-03-13,98.5,99.05,98.05,36.3380174882851,790600
2002-03-14,99.23,99.23,97.51,36.5041974463108,701100
2002-03-15,98.61,99.6,98.1,36.6519129645559,707400
2002-03-18,99.49,100.4,99.1,36.858714690099,681200
2002-03-19,100.3,100.7,99.9,37.1135239590717,310600
2002-03-20,99.95,100.1,98.85,36.5115832222231,902800
2002-03-21,100.6,100.6,99.0,37.1135239590717,480100
2002-03-22,100.6,101.1,99.76,36.8550218021428,509300
2002-03-25,100.1,100.1,98.45,36.4081823594515,936800
2002-03-26,98.8,99.86,98.8,36.8180929225816,421800
2002-03-27,100.6,100.6,99.47,37.150452838633,488200
2002-03-28,100.9,101.4,100.1,36.9658084408266,891500
2002-04-01,100.8,100.8,99.06,37.0027373203879,652000
2002-04-02,99.39,100.4,99.3,36.7663924911958,2939400
2002-04-03,99.75,99.91,98.52,36.5041974463108,3037700
2002-04-04,98.4,99.8,98.35,36.6482200765997,1046600
2002-04-05,99.6,99.9,98.7,36.596519645214,407700
2002-04-08,98.01,100.3,98.0,37.0396661999492,581100
2002-04-09,100.3,100.7,99.93,36.917800897397,477300
2002-04-10,100.5,101.9,100.3,37.6305282729294,1049000
2002-04-11,101.7,102.0,100.0,37.0396661999492,752800
